city,state,zip_code,price,bed,bath,house_size,street,monthly_rent,monthly_cashflow,roi_pct,annual_tax,total_invested,investment_score,grade,appreciation_score,voucher_demand_score
Baltimore,Maryland,21228.0,225000.0,3,2.0,1368.0,410445.0,2289.0,1477.05,34.25,4995.0,51750.0,5.12,D,7.5,9.0
Baltimore,Maryland,21230.0,194900.0,1,1.0,1175.0,215154.0,1497.0,817.96,21.9,4326.78,44827.0,4.51,F,7.5,9.0
Baltimore,Maryland,21217.0,170000.0,3,1.0,1632.0,742211.0,2289.0,1647.55,50.56,3774.0,39100.0,5.42,D,7.5,9.0
Baltimore,Maryland,21213.0,125000.0,3,1.0,968.0,538570.0,2289.0,1787.05,74.59,2775.0,28750.0,5.79,D,7.5,9.0
Baltimore,Maryland,21213.0,170000.0,3,2.0,1424.0,1107700.0,2289.0,1647.55,50.56,3774.0,39100.0,5.42,D,7.5,9.0
Baltimore,Maryland,21218.0,89000.0,3,1.0,,806539.0,2289.0,1898.65,111.3,1975.8,20470.0,6.27,C,7.5,9.0
Baltimore,Maryland,21213.0,229500.0,3,3.0,2505.0,344039.0,2289.0,1463.1,33.26,5094.9,52785.0,5.1,D,7.5,9.0
Baltimore,Maryland,21213.0,168200.0,4,3.0,1320.0,965720.0,2289.0,1653.13,51.28,3734.04,38686.0,5.43,D,7.5,9.0
Baltimore,Maryland,21230.0,458000.0,3,3.0,1896.0,249202.0,2289.0,754.75,8.6,10167.6,105340.0,4.31,F,7.5,9.0
Baltimore,Maryland,21230.0,350000.0,3,,3680.0,526337.0,2289.0,1089.55,16.24,7770.0,80500.0,4.64,F,7.5,9.0
Baltimore,Maryland,21224.0,265000.0,3,3.0,1926.0,313066.0,2289.0,1353.05,26.64,5883.0,60950.0,4.94,F,7.5,9.0
Baltimore,Maryland,21231.0,319000.0,3,3.0,1574.0,611648.0,2289.0,1185.65,19.39,7081.8,73370.0,4.74,F,7.5,9.0
Baltimore,Maryland,21224.0,375000.0,2,2.0,1696.0,1618078.0,1808.0,555.1,7.72,8325.0,86250.0,4.16,F,7.5,9.0
Baltimore,Maryland,21224.0,35000.0,2,1.0,1200.0,1235252.0,1808.0,1609.1,239.87,777.0,8050.0,7.48,B,7.5,9.0
Baltimore,Maryland,21224.0,350000.0,2,3.0,1252.0,40165.0,1808.0,632.6,9.43,7770.0,80500.0,4.24,F,7.5,9.0
Baltimore,Maryland,21223.0,80000.0,3,1.0,13530.0,452593.0,2289.0,1926.55,125.64,1776.0,18400.0,6.45,C,7.5,9.0
Baltimore,Maryland,21223.0,185000.0,4,5.0,1984.0,937785.0,2289.0,1601.05,45.15,4107.0,42550.0,5.33,D,7.5,9.0
Baltimore,Maryland,21217.0,205000.0,3,2.0,,706175.0,2289.0,1539.05,39.17,4551.0,47150.0,5.22,D,7.5,9.0
Baltimore,Maryland,21229.0,394999.0,4,3.0,2240.0,127809.0,2289.0,950.05,12.55,8768.98,90849.77,4.5,F,7.5,9.0
Baltimore,Maryland,21223.0,70000.0,4,2.0,,53122.0,2289.0,1957.55,145.9,1554.0,16100.0,6.7,C,7.5,9.0
Baltimore,Maryland,21205.0,50000.0,2,1.0,,1355407.0,1808.0,1562.6,163.05,1110.0,11500.0,6.6,C,7.5,9.0
Baltimore,Maryland,21231.0,289000.0,3,2.0,1320.0,646172.0,2289.0,1278.65,23.08,6415.8,66470.0,4.85,F,7.5,9.0
Baltimore,Maryland,21225.0,165000.0,2,,1294.0,1042843.0,1808.0,1206.1,38.14,3663.0,37950.0,4.97,F,7.5,9.0
Baltimore,Maryland,21217.0,35000.0,3,1.0,,490514.0,2289.0,2066.05,307.98,777.0,8050.0,8.57,A,7.5,9.0
Baltimore,Maryland,21224.0,424900.0,3,4.0,1886.0,1476410.0,2289.0,857.36,10.53,9432.78,97727.0,4.41,F,7.5,9.0
Baltimore,Maryland,21231.0,225000.0,1,2.0,1036.0,1188374.0,1497.0,724.65,16.8,4995.0,51750.0,4.38,F,7.5,9.0
Baltimore,Maryland,21218.0,75000.0,3,1.0,,569753.0,2289.0,1942.05,135.1,1665.0,17250.0,6.57,C,7.5,9.0
Baltimore,Maryland,21205.0,35000.0,3,1.0,,1613591.0,2289.0,2066.05,307.98,777.0,8050.0,8.57,A,7.5,9.0
Baltimore,Maryland,21216.0,99000.0,4,1.0,,864483.0,2289.0,1867.65,98.43,2197.8,22770.0,6.11,C,7.5,9.0
Baltimore,Maryland,21224.0,185000.0,2,2.0,1040.0,1243581.0,1808.0,1144.1,32.27,4107.0,42550.0,4.86,F,7.5,9.0
Baltimore,Maryland,21211.0,220000.0,2,1.0,1232.0,663506.0,1808.0,1035.6,24.56,4884.0,50600.0,4.69,F,7.5,9.0
Baltimore,Maryland,21218.0,95000.0,2,1.0,930.0,961352.0,1808.0,1423.1,78.16,2109.0,21850.0,5.56,D,7.5,9.0
Baltimore,Maryland,21223.0,30000.0,3,1.0,,30525.0,2289.0,2081.55,362.01,666.0,6900.0,9.18,A,7.5,9.0
Baltimore,Maryland,21230.0,259900.0,3,3.0,1728.0,567002.0,2289.0,1368.86,27.48,5769.78,59777.0,4.97,F,7.5,9.0
Baltimore,Maryland,21229.0,370000.0,4,5.0,2350.0,1196916.0,2289.0,1027.55,14.49,8214.0,85100.0,4.58,F,7.5,9.0
Baltimore,Maryland,21230.0,609500.0,4,4.0,2424.0,260513.0,2289.0,285.1,2.44,13530.9,140185.0,3.91,F,7.5,9.0
Baltimore,Maryland,21213.0,199900.0,4,3.0,1600.0,882701.0,2289.0,1554.86,40.58,4437.78,45977.0,5.24,D,7.5,9.0
Baltimore,Maryland,21223.0,200000.0,4,5.0,,445595.0,2289.0,1554.55,40.55,4440.0,46000.0,5.24,D,7.5,9.0
Baltimore,Maryland,21229.0,175900.0,3,2.0,1280.0,1227862.0,2289.0,1629.26,48.33,3904.98,40457.0,5.38,D,7.5,9.0
Baltimore,Maryland,21205.0,40000.0,3,1.0,,1798712.0,2289.0,2050.55,267.46,888.0,9200.0,8.11,A,7.5,9.0
Baltimore,Maryland,21213.0,199000.0,3,2.0,1204.0,852463.0,2289.0,1557.65,40.84,4417.8,45770.0,5.25,D,7.5,9.0
Baltimore,Maryland,21224.0,349900.0,3,3.0,1568.0,1247763.0,2289.0,1089.86,16.25,7767.78,80477.0,4.64,F,7.5,9.0
Baltimore,Maryland,21229.0,185000.0,3,2.0,1500.0,1448804.0,2289.0,1601.05,45.15,4107.0,42550.0,5.33,D,7.5,9.0
Baltimore,Maryland,21224.0,355000.0,2,3.0,1408.0,1633495.0,1808.0,617.1,9.07,7881.0,81650.0,4.22,F,7.5,9.0
Baltimore,Maryland,21217.0,195000.0,3,3.0,1432.0,779572.0,2289.0,1570.05,42.01,4329.0,44850.0,5.27,D,7.5,9.0
Baltimore,Maryland,21217.0,799000.0,4,5.0,4500.0,497964.0,2289.0,-302.35,-1.97,17737.8,183770.0,3.44,F,7.5,9.0
Baltimore,Maryland,21231.0,384900.0,3,4.0,2124.0,953499.0,2289.0,981.36,13.3,8544.78,88527.0,4.53,F,7.5,9.0
Baltimore,Maryland,21229.0,199999.0,3,2.0,1620.0,1111133.0,2289.0,1554.55,40.55,4439.98,45999.77,5.24,D,7.5,9.0
Baltimore,Maryland,21205.0,50000.0,3,2.0,,965073.0,2289.0,2019.55,210.74,1110.0,11500.0,7.46,B,7.5,9.0
Baltimore,Maryland,21230.0,224900.0,2,2.0,936.0,1509530.0,1808.0,1020.41,23.67,4992.78,51727.0,4.67,F,7.5,9.0
Baltimore,Maryland,21205.0,40000.0,3,1.0,,880864.0,2289.0,2050.55,267.46,888.0,9200.0,8.11,A,7.5,9.0
Baltimore,Maryland,21230.0,479000.0,4,4.0,1997.0,361981.0,2289.0,689.65,7.51,10633.8,110170.0,4.25,F,7.5,9.0
Baltimore,Maryland,21205.0,60000.0,3,1.0,,1713981.0,2289.0,1988.55,172.92,1332.0,13800.0,7.02,B,7.5,9.0
Baltimore,Maryland,21213.0,225000.0,3,2.0,228.0,829982.0,2289.0,1477.05,34.25,4995.0,51750.0,5.12,D,7.5,9.0
Baltimore,Maryland,21213.0,50000.0,4,1.0,1440.0,973735.0,2289.0,2019.55,210.74,1110.0,11500.0,7.46,B,7.5,9.0
Baltimore,Maryland,21223.0,54900.0,4,1.0,2040.0,451459.0,2289.0,2004.36,190.48,1218.78,12627.0,7.22,B,7.5,9.0
Baltimore,Maryland,21229.0,45000.0,3,2.0,1260.0,1124071.0,2289.0,2035.05,235.95,999.0,10350.0,7.75,B,7.5,9.0
Baltimore,Maryland,21202.0,99000.0,4,,,543894.0,2289.0,1867.65,98.43,2197.8,22770.0,6.11,C,7.5,9.0
Baltimore,Maryland,21223.0,150000.0,3,3.0,1391.0,846208.0,2289.0,1709.55,59.46,3330.0,34500.0,5.56,D,7.5,9.0
Baltimore,Maryland,21224.0,349900.0,2,3.0,1568.0,1643431.0,1808.0,632.91,9.44,7767.78,80477.0,4.24,F,7.5,9.0
Baltimore,Maryland,21224.0,90000.0,3,2.0,1324.0,302560.0,2289.0,1895.55,109.89,1998.0,20700.0,6.26,C,7.5,9.0
Baltimore,Maryland,21213.0,165000.0,3,2.0,1344.0,873521.0,2289.0,1663.05,52.59,3663.0,37950.0,5.45,D,7.5,9.0
Baltimore,Maryland,21217.0,170000.0,4,,,530361.0,2289.0,1647.55,50.56,3774.0,39100.0,5.42,D,7.5,9.0
Baltimore,Maryland,21213.0,189900.0,3,2.0,1320.0,1096589.0,2289.0,1585.86,43.57,4215.78,43677.0,5.3,D,7.5,9.0
Baltimore,Maryland,21224.0,50000.0,2,1.0,780.0,972223.0,1808.0,1562.6,163.05,1110.0,11500.0,6.6,C,7.5,9.0
Baltimore,Maryland,21202.0,214999.0,2,1.0,789.0,1182756.0,1808.0,1051.1,25.51,4772.98,49449.77,4.71,F,7.5,9.0
Baltimore,Maryland,21223.0,275000.0,4,3.0,2883.0,280295.0,2289.0,1322.05,25.08,6105.0,63250.0,4.9,F,7.5,9.0
Baltimore,Maryland,21230.0,415000.0,4,3.0,1656.0,534604.0,2289.0,888.05,11.16,9213.0,95450.0,4.44,F,7.5,9.0
Baltimore,Maryland,21229.0,60000.0,3,1.0,1344.0,302082.0,2289.0,1988.55,172.92,1332.0,13800.0,7.02,B,7.5,9.0
Baltimore,Maryland,21218.0,194900.0,4,2.0,1200.0,864012.0,2289.0,1570.36,42.04,4326.78,44827.0,5.27,D,7.5,9.0
Baltimore,Maryland,21201.0,265000.0,2,2.0,987.0,260269.0,1808.0,896.1,17.64,5883.0,60950.0,4.52,F,7.5,9.0
Baltimore,Maryland,21230.0,249000.0,2,2.0,1092.0,157778.0,1808.0,945.7,19.82,5527.8,57270.0,4.58,F,7.5,9.0
Baltimore,Maryland,21223.0,100000.0,4,2.0,1080.0,776351.0,2289.0,1864.55,97.28,2220.0,23000.0,6.09,C,7.5,9.0
Baltimore,Maryland,21223.0,30000.0,3,3.0,1814.0,811109.0,2289.0,2081.55,362.01,666.0,6900.0,9.18,A,7.5,9.0
Baltimore,Maryland,21202.0,99000.0,2,1.0,,537552.0,1808.0,1410.7,74.35,2197.8,22770.0,5.51,D,7.5,9.0
Baltimore,Maryland,21230.0,749000.0,2,3.0,2047.0,1674708.0,1808.0,-604.3,-4.21,16627.8,172270.0,3.19,F,7.5,9.0
Baltimore,Maryland,21230.0,349000.0,1,2.0,1558.0,1674704.0,1497.0,340.25,5.09,7747.8,80270.0,3.98,F,7.5,9.0
Baltimore,Maryland,21229.0,39900.0,2,1.0,1335.0,458727.0,1808.0,1593.91,208.42,885.78,9177.0,7.13,B,7.5,9.0
Baltimore,Maryland,21202.0,174900.0,2,2.0,1277.0,122331.0,1808.0,1175.41,35.06,3882.78,40227.0,4.91,F,7.5,9.0
Baltimore,Maryland,21205.0,30000.0,3,2.0,,877944.0,2289.0,2081.55,362.01,666.0,6900.0,9.18,A,7.5,9.0
Baltimore,Maryland,21223.0,125000.0,4,2.0,,35556.0,2289.0,1787.05,74.59,2775.0,28750.0,5.79,D,7.5,9.0
Baltimore,Maryland,21231.0,155000.0,2,3.0,1020.0,1184602.0,1808.0,1237.1,41.64,3441.0,35650.0,5.03,D,7.5,9.0
Baltimore,Maryland,21230.0,35000.0,3,1.0,1024.0,780364.0,2289.0,2066.05,307.98,777.0,8050.0,8.57,A,7.5,9.0
Baltimore,Maryland,21213.0,198000.0,2,3.0,1164.0,125975.0,1808.0,1103.8,29.09,4395.6,45540.0,4.79,F,7.5,9.0
Baltimore,Maryland,21218.0,229000.0,3,3.0,1232.0,1007534.0,2289.0,1464.65,33.37,5083.8,52670.0,5.1,D,7.5,9.0
Baltimore,Maryland,21223.0,289900.0,4,4.0,2560.0,443985.0,2289.0,1275.86,22.96,6435.78,66677.0,4.85,F,7.5,9.0
Baltimore,Maryland,21202.0,149900.0,1,1.0,849.0,122328.0,1497.0,957.46,33.33,3327.78,34477.0,4.73,F,7.5,9.0
Baltimore,Maryland,21216.0,35000.0,2,1.0,,611274.0,1808.0,1609.1,239.87,777.0,8050.0,7.48,B,7.5,9.0
Baltimore,Maryland,21213.0,200000.0,3,2.0,1280.0,1076967.0,2289.0,1554.55,40.55,4440.0,46000.0,5.24,D,7.5,9.0
Baltimore,Maryland,21205.0,314900.0,3,3.0,,796795.0,2289.0,1198.36,19.85,6990.78,72427.0,4.76,F,7.5,9.0
Baltimore,Maryland,21205.0,240000.0,4,3.0,,1614698.0,2289.0,1430.55,31.1,5328.0,55200.0,5.05,D,7.5,9.0
Baltimore,Maryland,21218.0,195000.0,4,2.0,,1344140.0,2289.0,1570.05,42.01,4329.0,44850.0,5.27,D,7.5,9.0
Baltimore,Maryland,21230.0,130000.0,2,1.0,840.0,675579.0,1808.0,1314.6,52.76,2886.0,29900.0,5.21,D,7.5,9.0
Baltimore,Maryland,21217.0,96500.0,2,1.0,,450042.0,1808.0,1418.45,76.69,2142.3,22195.0,5.54,D,7.5,9.0
Baltimore,Maryland,21224.0,199900.0,3,1.0,1198.0,1595665.0,2289.0,1554.86,40.58,4437.78,45977.0,5.24,D,7.5,9.0
Baltimore,Maryland,21237.0,265000.0,3,2.0,1360.0,45857.0,2289.0,1353.05,26.64,5883.0,60950.0,4.94,F,7.5,9.0
Baltimore,Maryland,21217.0,99900.0,3,2.0,1210.0,835323.0,2289.0,1864.86,97.39,2217.78,22977.0,6.09,C,7.5,9.0
Baltimore,Maryland,21230.0,599000.0,3,4.0,2100.0,203464.0,2289.0,317.65,2.77,13297.8,137770.0,3.93,F,7.5,9.0
Baltimore,Maryland,21224.0,440000.0,3,3.0,1887.0,895674.0,2289.0,810.55,9.61,9768.0,101200.0,4.37,F,7.5,9.0
Baltimore,Maryland,21216.0,112850.0,3,1.0,1116.0,1816973.0,2289.0,1824.72,84.36,2505.27,25955.5,5.92,D,7.5,9.0
Baltimore,Maryland,21230.0,599000.0,4,5.0,3000.0,290704.0,2289.0,317.65,2.77,13297.8,137770.0,3.93,F,7.5,9.0
Baltimore,Maryland,21218.0,128504.0,3,1.0,,616517.0,2289.0,1776.19,72.11,2852.79,29555.92,5.75,D,7.5,9.0
Baltimore,Maryland,21229.0,99999.0,3,2.0,1200.0,1127743.0,2289.0,1864.55,97.28,2219.98,22999.77,6.09,C,7.5,9.0
Baltimore,Maryland,21217.0,114900.0,3,4.0,,459698.0,2289.0,1818.36,82.57,2550.78,26427.0,5.9,D,7.5,9.0
Baltimore,Maryland,21229.0,234900.0,3,2.0,1536.0,53515.0,2289.0,1446.36,32.13,5214.78,54027.0,5.07,D,7.5,9.0
Baltimore,Maryland,21223.0,85000.0,3,2.0,,666769.0,2289.0,1911.05,117.3,1887.0,19550.0,6.35,C,7.5,9.0
Baltimore,Maryland,21223.0,95504.0,3,2.0,,711590.0,2289.0,1878.49,102.62,2120.19,21965.92,6.16,C,7.5,9.0
Baltimore,Maryland,21202.0,425000.0,2,2.0,1664.0,796252.0,1808.0,400.1,4.91,9435.0,97750.0,4.02,F,7.5,9.0
Baltimore,Maryland,21231.0,429900.0,3,2.0,1860.0,1609095.0,2289.0,841.86,10.22,9543.78,98877.0,4.39,F,7.5,9.0
Baltimore,Maryland,21223.0,104000.0,2,1.0,,621422.0,1808.0,1395.2,69.99,2308.8,23920.0,5.45,D,7.5,9.0
Baltimore,Maryland,21216.0,100500.0,3,1.0,1260.0,279723.0,2289.0,1863.0,96.72,2231.1,23115.0,6.09,C,7.5,9.0
Baltimore,Maryland,21213.0,101504.0,3,1.0,1356.0,964407.0,2289.0,1859.89,95.6,2253.39,23345.92,6.07,C,7.5,9.0
Baltimore,Maryland,21216.0,92000.0,3,1.0,1260.0,859705.0,2289.0,1889.35,107.15,2042.4,21160.0,6.22,C,7.5,9.0
Baltimore,Maryland,21205.0,35000.0,3,1.0,960.0,1331362.0,2289.0,2066.05,307.98,777.0,8050.0,8.57,A,7.5,9.0
Baltimore,Maryland,21205.0,35000.0,3,1.0,960.0,1351779.0,2289.0,2066.05,307.98,777.0,8050.0,8.57,A,7.5,9.0
Baltimore,Maryland,21217.0,124504.0,3,1.0,,286623.0,2289.0,1788.59,74.95,2763.99,28635.92,5.79,D,7.5,9.0
Baltimore,Maryland,21217.0,127504.0,4,2.0,1278.0,798293.0,2289.0,1779.29,72.81,2830.59,29325.92,5.76,D,7.5,9.0
Baltimore,Maryland,21230.0,260000.0,2,1.0,976.0,356603.0,1808.0,911.6,18.29,5772.0,59800.0,4.53,F,7.5,9.0
Baltimore,Maryland,21230.0,259000.0,2,3.0,1128.0,507772.0,1808.0,914.7,18.43,5749.8,59570.0,4.54,F,7.5,9.0
Baltimore,Maryland,21213.0,269900.0,4,4.0,,503512.0,2289.0,1337.86,25.86,5991.78,62077.0,4.92,F,7.5,9.0
Baltimore,Maryland,21230.0,50000.0,2,2.0,1530.0,495342.0,1808.0,1562.6,163.05,1110.0,11500.0,6.6,C,7.5,9.0
Baltimore,Maryland,21202.0,224900.0,2,2.0,1196.0,122330.0,1808.0,1020.41,23.67,4992.78,51727.0,4.67,F,7.5,9.0
Baltimore,Maryland,21231.0,275000.0,2,2.0,1692.0,991760.0,1808.0,865.1,16.41,6105.0,63250.0,4.48,F,7.5,9.0
Baltimore,Maryland,21216.0,108000.0,3,2.0,,444099.0,2289.0,1839.75,88.88,2397.6,24840.0,5.98,D,7.5,9.0
Baltimore,Maryland,21217.0,350000.0,3,3.0,1440.0,1707384.0,2289.0,1089.55,16.24,7770.0,80500.0,4.64,F,7.5,9.0
Baltimore,Maryland,21224.0,425000.0,4,3.0,1982.0,740320.0,2289.0,857.05,10.52,9435.0,97750.0,4.41,F,7.5,9.0
Baltimore,Maryland,21217.0,220000.0,4,2.0,1242.0,749818.0,2289.0,1492.55,35.4,4884.0,50600.0,5.14,D,7.5,9.0
Baltimore,Maryland,21201.0,274900.0,3,3.0,1884.0,1727188.0,2289.0,1322.36,25.1,6102.78,63227.0,4.91,F,7.5,9.0
Baltimore,Maryland,21217.0,59900.0,4,2.0,,447997.0,2289.0,1988.86,173.23,1329.78,13777.0,7.02,B,7.5,9.0
Baltimore,Maryland,21224.0,275000.0,3,3.0,1825.0,1162062.0,2289.0,1322.05,25.08,6105.0,63250.0,4.9,F,7.5,9.0
Baltimore,Maryland,21217.0,750000.0,4,4.0,3340.0,338296.0,2289.0,-150.45,-1.05,16650.0,172500.0,3.55,F,7.5,9.0
Baltimore,Maryland,21205.0,130000.0,3,1.0,1222.0,875267.0,2289.0,1771.55,71.1,2886.0,29900.0,5.74,D,7.5,9.0
Baltimore,Maryland,21229.0,295000.0,3,1.0,1680.0,44489.0,2289.0,1260.05,22.29,6549.0,67850.0,4.83,F,7.5,9.0
Baltimore,Maryland,21213.0,140000.0,4,2.0,140.0,834589.0,2289.0,1740.55,64.87,3108.0,32200.0,5.65,D,7.5,9.0
Baltimore,Maryland,21230.0,499900.0,4,4.0,724.0,1383524.0,2289.0,624.86,6.52,11097.78,114977.0,4.2,F,7.5,9.0
Baltimore,Maryland,21213.0,162000.0,2,3.0,247.0,494519.0,1808.0,1215.4,39.14,3596.4,37260.0,4.98,F,7.5,9.0
Baltimore,Maryland,21205.0,130000.0,2,1.0,1144.0,900453.0,1808.0,1314.6,52.76,2886.0,29900.0,5.21,D,7.5,9.0
Baltimore,Maryland,21205.0,102504.0,1,1.0,,1694726.0,1497.0,1104.39,56.21,2275.59,23575.92,5.09,D,7.5,9.0
Baltimore,Maryland,21224.0,125000.0,3,1.0,1300.0,830899.0,2289.0,1787.05,74.59,2775.0,28750.0,5.79,D,7.5,9.0
Baltimore,Maryland,21205.0,135000.0,1,1.0,976.0,1332857.0,1497.0,1003.65,38.79,2997.0,31050.0,4.83,F,7.5,9.0
Baltimore,Maryland,21223.0,130000.0,2,1.0,832.0,286619.0,1808.0,1314.6,52.76,2886.0,29900.0,5.21,D,7.5,9.0
Baltimore,Maryland,21202.0,90000.0,2,1.0,1000.0,406341.0,1808.0,1438.6,83.4,1998.0,20700.0,5.63,D,7.5,9.0
Baltimore,Maryland,21223.0,75000.0,4,3.0,,340943.0,2289.0,1942.05,135.1,1665.0,17250.0,6.57,C,7.5,9.0
Baltimore,Maryland,21231.0,490000.0,2,3.0,2032.0,681396.0,1808.0,198.6,2.11,10878.0,112700.0,3.84,F,7.5,9.0
Baltimore,Maryland,21229.0,169000.0,4,2.0,2040.0,1036414.0,2289.0,1650.65,50.96,3751.8,38870.0,5.43,D,7.5,9.0
Baltimore,Maryland,21230.0,265000.0,3,2.0,1028.0,1141259.0,2289.0,1353.05,26.64,5883.0,60950.0,4.94,F,7.5,9.0
Baltimore,Maryland,21205.0,225000.0,3,2.0,,1587714.0,2289.0,1477.05,34.25,4995.0,51750.0,5.12,D,7.5,9.0
Baltimore,Maryland,21217.0,129000.0,3,3.0,,157658.0,2289.0,1774.65,71.78,2863.8,29670.0,5.75,D,7.5,9.0
Baltimore,Maryland,21217.0,164900.0,4,3.0,,1699051.0,2289.0,1663.36,52.63,3660.78,37927.0,5.46,D,7.5,9.0
Baltimore,Maryland,21224.0,650000.0,4,3.0,2226.0,1145340.0,2289.0,159.55,1.28,14430.0,149500.0,3.8,F,7.5,9.0
Baltimore,Maryland,21216.0,274900.0,4,3.0,1360.0,832634.0,2289.0,1322.36,25.1,6102.78,63227.0,4.91,F,7.5,9.0
Baltimore,Maryland,21218.0,240000.0,3,2.0,1450.0,833306.0,2289.0,1430.55,31.1,5328.0,55200.0,5.05,D,7.5,9.0
Baltimore,Maryland,21205.0,149000.0,3,1.0,1344.0,1337453.0,2289.0,1712.65,59.97,3307.8,34270.0,5.57,D,7.5,9.0
Baltimore,Maryland,21224.0,259990.0,1,2.0,890.0,1772339.0,1497.0,616.18,12.37,5771.78,59797.7,4.26,F,7.5,9.0
Baltimore,Maryland,21217.0,189900.0,4,4.0,2173.0,1019122.0,2289.0,1585.86,43.57,4215.78,43677.0,5.3,D,7.5,9.0
Baltimore,Maryland,21229.0,129000.0,4,2.0,1408.0,1159508.0,2289.0,1774.65,71.78,2863.8,29670.0,5.75,D,7.5,9.0
Baltimore,Maryland,21216.0,35000.0,2,1.0,2280.0,709843.0,1808.0,1609.1,239.87,777.0,8050.0,7.48,B,7.5,9.0
Baltimore,Maryland,21229.0,119000.0,3,1.0,1260.0,1645800.0,2289.0,1805.65,79.17,2641.8,27370.0,5.85,D,7.5,9.0
Baltimore,Maryland,21213.0,200000.0,4,3.0,2700.0,448882.0,2289.0,1554.55,40.55,4440.0,46000.0,5.24,D,7.5,9.0
Baltimore,Maryland,21229.0,189900.0,3,2.0,1650.0,1712649.0,2289.0,1585.86,43.57,4215.78,43677.0,5.3,D,7.5,9.0
Baltimore,Maryland,21216.0,325000.0,4,2.0,3630.0,1123458.0,2289.0,1167.05,18.74,7215.0,74750.0,4.72,F,7.5,9.0
Baltimore,Maryland,21230.0,469900.0,4,5.0,2740.0,304517.0,2289.0,717.86,7.97,10431.78,108077.0,4.28,F,7.5,9.0
Baltimore,Maryland,21202.0,240000.0,3,2.0,1116.0,125969.0,2289.0,1430.55,31.1,5328.0,55200.0,5.05,D,7.5,9.0
Baltimore,Maryland,21217.0,299900.0,4,3.0,1920.0,629292.0,2289.0,1244.86,21.66,6657.78,68977.0,4.81,F,7.5,9.0
Baltimore,Maryland,21213.0,183900.0,4,2.0,1500.0,854807.0,2289.0,1604.46,45.52,4082.58,42297.0,5.33,D,7.5,9.0
Baltimore,Maryland,21226.0,185000.0,4,2.0,1698.0,1172546.0,2289.0,1601.05,45.15,4107.0,42550.0,5.33,D,7.5,9.0
Baltimore,Maryland,21205.0,234800.0,3,2.0,2350.0,71459.0,2289.0,1446.67,32.15,5212.56,54004.0,5.07,D,7.5,9.0
Baltimore,Maryland,21229.0,35000.0,2,1.0,930.0,985659.0,1808.0,1609.1,239.87,777.0,8050.0,7.48,B,7.5,9.0
Baltimore,Maryland,21229.0,175000.0,4,3.0,1290.0,478841.0,2289.0,1632.05,48.66,3885.0,40250.0,5.39,D,7.5,9.0
Baltimore,Maryland,21223.0,129999.0,3,2.0,,800758.0,2289.0,1771.55,71.1,2885.98,29899.77,5.74,D,7.5,9.0
Baltimore,Maryland,21213.0,249900.0,1,2.0,1740.0,348386.0,1497.0,647.46,13.52,5547.78,57477.0,4.29,F,7.5,9.0
Baltimore,Maryland,21223.0,354900.0,4,4.0,450.0,60236.0,2289.0,1074.36,15.79,7878.78,81627.0,4.62,F,7.5,9.0
Baltimore,Maryland,21202.0,129000.0,4,1.0,,239822.0,2289.0,1774.65,71.78,2863.8,29670.0,5.75,D,7.5,9.0
Baltimore,Maryland,21205.0,129000.0,3,1.0,,1484288.0,2289.0,1774.65,71.78,2863.8,29670.0,5.75,D,7.5,9.0
Baltimore,Maryland,21213.0,119950.0,2,1.0,,445274.0,1808.0,1345.75,58.54,2662.89,27588.5,5.29,D,7.5,9.0
Baltimore,Maryland,21217.0,30000.0,3,1.0,,529399.0,2289.0,2081.55,362.01,666.0,6900.0,9.18,A,7.5,9.0
Baltimore,Maryland,21231.0,465000.0,4,3.0,2234.0,455746.0,2289.0,733.05,8.22,10323.0,106950.0,4.29,F,7.5,9.0
Baltimore,Maryland,21218.0,75000.0,3,2.0,1024.0,830860.0,2289.0,1942.05,135.1,1665.0,17250.0,6.57,C,7.5,9.0
Baltimore,Maryland,21231.0,449999.0,2,3.0,1737.0,334755.0,1808.0,322.6,3.74,9989.98,103499.77,3.95,F,7.5,9.0
Baltimore,Maryland,21223.0,76000.0,1,1.0,,581708.0,1497.0,1186.55,81.46,1687.2,17480.0,5.43,D,7.5,9.0
Baltimore,Maryland,21224.0,99900.0,2,1.0,780.0,68436.0,1808.0,1407.91,73.53,2217.78,22977.0,5.5,D,7.5,9.0
Baltimore,Maryland,21231.0,265000.0,2,2.0,1408.0,760106.0,1808.0,896.1,17.64,5883.0,60950.0,4.52,F,7.5,9.0
Baltimore,Maryland,21217.0,87000.0,2,1.0,,401858.0,1808.0,1447.9,86.83,1931.4,20010.0,5.68,D,7.5,9.0
Baltimore,Maryland,21217.0,130000.0,3,,1842.0,1629851.0,2289.0,1771.55,71.1,2886.0,29900.0,5.74,D,7.5,9.0
Baltimore,Maryland,21229.0,300000.0,3,2.0,1852.0,1154561.0,2289.0,1244.55,21.64,6660.0,69000.0,4.81,F,7.5,9.0
Baltimore,Maryland,21229.0,75000.0,3,2.0,1232.0,201846.0,2289.0,1942.05,135.1,1665.0,17250.0,6.57,C,7.5,9.0
Baltimore,Maryland,21223.0,139900.0,3,2.0,,534273.0,2289.0,1740.86,64.92,3105.78,32177.0,5.65,D,7.5,9.0
Baltimore,Maryland,21230.0,150000.0,3,2.0,1024.0,450537.0,2289.0,1709.55,59.46,3330.0,34500.0,5.56,D,7.5,9.0
